68471,https://www.googleapis.com/freebase/v1/image/m/0v07gjc,https://www.freebase.com/m/0v07gjc,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68472,https://www.googleapis.com/freebase/v1/image/m/0w46tpf,https://www.freebase.com/m/0w46tpf,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68473,,http://www.freebase.com/view/en/stuttgart,
68474,https://www.googleapis.com/freebase/v1/image/m/0v07r5z,https://www.freebase.com/m/0v07r5z,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68475,,,
68476,https://www.googleapis.com/freebase/v1/image/m/0t4_8_j,https://www.freebase.com/m/0t4_8_j,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68477,,,
68478,,,
68479,,,
68480,https://www.googleapis.com/freebase/v1/image/m/0scw,https://www.freebase.com/m/0scw,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/music/composer|||http://www.freebase.com/book/author
68481,,,
68482,https://www.googleapis.com/freebase/v1/image/m/027cp8h,https://www.freebase.com/m/027cp8h,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/architecture/architect|||http://www.freebase.com/people/deceased_person
68483,https://www.googleapis.com/freebase/v1/image/m/0sxh8mx,https://www.freebase.com/m/0sxh8mx,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68484,,,
68485,https://www.googleapis.com/freebase/v1/image/m/0vp19k_,http://www.freebase.com/m/0vp19k_,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68486,https://www.googleapis.com/freebase/v1/image/m/0t4_b0j,https://www.freebase.com/m/0t4_b0j,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68487,,,
68488,https://www.googleapis.com/freebase/v1/image/m/0sxh9p5,https://www.freebase.com/m/0sxh9p5,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68489,,,
68490,,,
68491,https://www.googleapis.com/freebase/v1/image/m/0t4_bf2,https://www.freebase.com/m/0t4_bf2,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68492,https://www.googleapis.com/freebase/v1/image/m/0v11nzw,https://www.freebase.com/m/0v11nzw,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68493,https://www.googleapis.com/freebase/v1/image/m/0vmzq2_,https://www.freebase.com/m/0vmzq2_,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68494,,,
68495,https://www.googleapis.com/freebase/v1/image/m/02qxkzx,https://www.freebase.com/m/02qxkzx,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/education/academic
68496,,,
68497,,,
68498,,,
68499,,,
68500,https://www.googleapis.com/freebase/v1/image/m/0sxhdxv,https://www.freebase.com/m/0sxhdxv,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68501,,,
68502,https://www.googleapis.com/freebase/v1/image/m/0w46tb3,https://www.freebase.com/m/0w46tb3,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68503,https://www.googleapis.com/freebase/v1/image/m/0t5cqcm,https://www.freebase.com/m/0t5cqcm,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68504,,,
68505,,,
68506,,,
68507,https://www.googleapis.com/freebase/v1/image/m/0w46svq,https://www.freebase.com/m/0w46svq,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68508,https://www.googleapis.com/freebase/v1/image/m/06_lwp,https://www.freebase.com/m/06_lwp,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person
68509,,,
68510,,,
68511,https://www.googleapis.com/freebase/v1/image/m/0t4zz0m,https://www.freebase.com/m/0t4zz0m,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68512,https://www.googleapis.com/freebase/v1/image/m/0t5dz4j,https://www.freebase.com/m/0t5dz4j,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68513,https://www.googleapis.com/freebase/v1/image/m/0w46sf0,https://www.freebase.com/m/0w46sf0,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68514,https://www.googleapis.com/freebase/v1/image/m/0v086j7,https://www.freebase.com/m/0v086j7,http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/common/topic
68515,https://www.googleapis.com/freebase/v1/image/m/0v09cv5,https://www.freebase.com/m/0v09cv5,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68516,https://www.googleapis.com/freebase/v1/image/m/0f4xqv,https://www.freebase.com/m/0f4xqv,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/book/author|||http://www.freebase.com/people/deceased_person
68517,https://www.googleapis.com/freebase/v1/image/m/0v09q6f,https://www.freebase.com/m/0v09q6f,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68518,https://www.googleapis.com/freebase/v1/image/m/0t4_q3n,https://www.freebase.com/m/0t4_q3n,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68519,https://www.googleapis.com/freebase/v1/image/m/0w46rdq,https://www.freebase.com/m/0w46rdq,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68520,https://www.googleapis.com/freebase/v1/image/m/0t4_rww,https://www.freebase.com/m/0t4_rww,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68521,https://www.googleapis.com/freebase/v1/image/m/0v0b1f5,https://www.freebase.com/m/0v0b1f5,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68522,https://www.googleapis.com/freebase/v1/image/m/0w46lj2,https://www.freebase.com/m/0w46lj2,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68523,https://www.googleapis.com/freebase/v1/image/m/0v11zv3,https://www.freebase.com/m/0v11zv3,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68524,https://www.googleapis.com/freebase/v1/image/m/05n_dtz,https://www.freebase.com/m/05n_dtz,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/book/author
68525,https://www.googleapis.com/freebase/v1/image/m/0w3_svd,http://www.freebase.com/m/0w3_svd,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68526,https://www.googleapis.com/freebase/v1/image/m/076zxds,https://www.freebase.com/m/076zxds,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person
68527,https://www.googleapis.com/freebase/v1/image/m/0w46ky6,https://www.freebase.com/m/0w46ky6,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68528,https://www.googleapis.com/freebase/v1/image/m/0sxh0lr,https://www.freebase.com/m/0sxh0lr,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68529,https://www.googleapis.com/freebase/v1/image/m/0t5c7f3,https://www.freebase.com/m/0t5c7f3,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68530,https://www.googleapis.com/freebase/v1/image/m/0sxcckj,https://www.freebase.com/m/0sxcckj,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68531,https://www.googleapis.com/freebase/v1/image/m/0c4c98j,https://www.freebase.com/m/0c4c98j,http://www.freebase.com/book/author|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/people/person
68532,https://www.googleapis.com/freebase/v1/image/m/0v0bjqr,https://www.freebase.com/m/0v0bjqr,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68533,https://www.googleapis.com/freebase/v1/image/m/0w46kbh,https://www.freebase.com/m/0w46kbh,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68534,https://www.googleapis.com/freebase/v1/image/m/0sxg5vv,https://www.freebase.com/m/0sxg5vv,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68535,https://www.googleapis.com/freebase/v1/image/m/0t4z_gy,https://www.freebase.com/m/0t4z_gy,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68536,https://www.googleapis.com/freebase/v1/image/m/0sxhgs9,https://www.freebase.com/m/0sxhgs9,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68537,https://www.googleapis.com/freebase/v1/image/m/0vmzpv1,https://www.freebase.com/m/0vmzpv1,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68538,https://www.googleapis.com/freebase/v1/image/m/0t4_vfk,https://www.freebase.com/m/0t4_vfk,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68539,https://www.googleapis.com/freebase/v1/image/m/0v0c54f,https://www.freebase.com/m/0v0c54f,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68540,https://www.googleapis.com/freebase/v1/image/m/0t5f27p,https://www.freebase.com/m/0t5f27p,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68541,https://www.googleapis.com/freebase/v1/image/m/0vp1854,https://www.freebase.com/m/0vp1854,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68542,https://www.googleapis.com/freebase/v1/image/m/04z2fl,https://www.freebase.com/m/04z2fl,http://www.freebase.com/common/topic|||http://www.freebase.com/music/artist|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/music/composer|||http://www.freebase.com/media_common/dedicatee|||http://www.freebase.com/base/dedication/topic|||http://www.freebase.com/music/conductor|||http://www.freebase.com/music/group_member
68543,https://www.googleapis.com/freebase/v1/image/m/0t5d_54,https://www.freebase.com/m/0t5d_54,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68544,https://www.googleapis.com/freebase/v1/image/m/04n1jpk,https://www.freebase.com/m/04n1jpk,http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/people/person
68545,https://www.googleapis.com/freebase/v1/image/m/0vp1bn5,https://www.freebase.com/m/0vp1bn5,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/user/kennebec/historic_bio-geography/deceased_person
68546,https://www.googleapis.com/freebase/v1/image/m/0w476v6,https://www.freebase.com/m/0w476v6,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68547,,,
68548,https://www.googleapis.com/freebase/v1/image/m/02pptg7,https://www.freebase.com/m/02pptg7,http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/people/person
68549,https://www.googleapis.com/freebase/v1/image/m/0t5076q,https://www.freebase.com/m/0t5076q,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68550,https://www.googleapis.com/freebase/v1/image/m/0sxgx0p,https://www.freebase.com/m/0sxgx0p,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68551,,,
68552,https://www.googleapis.com/freebase/v1/image/m/0gnhjv,https://www.freebase.com/m/0gnhjv,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person
68553,https://www.googleapis.com/freebase/v1/image/m/0sxgv2p,https://www.freebase.com/m/0sxgv2p,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68554,https://www.googleapis.com/freebase/v1/image/m/0sxh371,https://www.freebase.com/m/0sxh371,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68555,https://www.googleapis.com/freebase/v1/image/m/0v0cx1p,https://www.freebase.com/m/0v0cx1p,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68556,https://www.googleapis.com/freebase/v1/image/m/03hq8p,https://www.freebase.com/m/03hq8p,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/visual_art/visual_artist|||http://www.freebase.com/influence/influence_node
68557,,,
68558,,,
68559,,,
68560,,,
68561,,,
68562,,,
68563,https://www.googleapis.com/freebase/v1/image/m/0w46vrx,https://www.freebase.com/m/0w46vrx,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68564,https://www.googleapis.com/freebase/v1/image/m/0d_4t0,https://www.freebase.com/m/0d_4t0,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/government/politician
68565,https://www.googleapis.com/freebase/v1/image/m/0t5bqm1,https://www.freebase.com/m/0t5bqm1,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68566,https://www.googleapis.com/freebase/v1/image/m/0sxc0fd,https://www.freebase.com/m/0sxc0fd,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68567,https://www.googleapis.com/freebase/v1/image/m/0brhsy,https://www.freebase.com/m/0brhsy,http://www.freebase.com/common/topic|||http://www.freebase.com/music/artist|||http://www.freebase.com/people/person|||http://www.freebase.com/music/composer|||http://www.freebase.com/people/deceased_person
68568,https://www.googleapis.com/freebase/v1/image/m/0t5dxjc,https://www.freebase.com/m/0t5dxjc,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68569,,,
68570,https://www.googleapis.com/freebase/v1/image/m/0vmzpjj,https://www.freebase.com/m/0vmzpjj,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68571,https://www.googleapis.com/freebase/v1/image/m/0v0xrqd,https://www.freebase.com/m/0v0xrqd,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68572,https://www.googleapis.com/freebase/v1/image/m/0v1281t,https://www.freebase.com/m/0v1281t,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68573,https://www.googleapis.com/freebase/v1/image/m/0sxhfcj,https://www.freebase.com/m/0sxhfcj,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68574,https://www.googleapis.com/freebase/v1/image/m/0sxgt0s,https://www.freebase.com/m/0sxgt0s,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68575,,,
68576,,,
68577,https://www.googleapis.com/freebase/v1/image/m/0t5bnq9,https://www.freebase.com/m/0t5bnq9,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68578,https://www.googleapis.com/freebase/v1/image/m/0t4zyn4,https://www.freebase.com/m/0t4zyn4,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68579,https://www.googleapis.com/freebase/v1/image/m/0w46hvt,https://www.freebase.com/m/0w46hvt,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68580,https://www.googleapis.com/freebase/v1/image/m/0t5cpxq,https://www.freebase.com/m/0t5cpxq,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68581,https://www.googleapis.com/freebase/v1/image/m/0sxgb8_,https://www.freebase.com/m/0sxgb8_,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68582,,,
68583,https://www.googleapis.com/freebase/v1/image/m/0tk4wwl,https://www.freebase.com/m/0tk4wwl,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68584,https://www.googleapis.com/freebase/v1/image/m/06_wh3k,https://www.freebase.com/m/06_wh3k,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/award/award_nominee
68585,https://www.googleapis.com/freebase/v1/image/m/061b2h,https://www.freebase.com/m/061b2h,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/book/author
68586,https://www.googleapis.com/freebase/v1/image/m/02psn_2,https://www.freebase.com/m/02psn_2,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person
68587,https://www.googleapis.com/freebase/v1/image/m/0w477lc,https://www.freebase.com/m/0w477lc,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68588,https://www.googleapis.com/freebase/v1/image/m/0v0y1nm,https://www.freebase.com/m/0v0y1nm,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68589,https://www.googleapis.com/freebase/v1/image/m/0t5bn6z,https://www.freebase.com/m/0t5bn6z,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68590,https://www.googleapis.com/freebase/v1/image/m/0t4zvkq,https://www.freebase.com/m/0t4zvkq,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68591,https://www.googleapis.com/freebase/v1/image/m/0t5cjkm,https://www.freebase.com/m/0t5cjkm,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68592,https://www.googleapis.com/freebase/v1/image/m/0sxgc_5,https://www.freebase.com/m/0sxgc_5,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68593,https://www.googleapis.com/freebase/v1/image/m/0tk4_qb,https://www.freebase.com/m/0tk4_qb,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68594,https://www.googleapis.com/freebase/v1/image/m/0vmzqnq,https://www.freebase.com/m/0vmzqnq,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68595,https://www.googleapis.com/freebase/v1/image/m/0v0yd8d,https://www.freebase.com/m/0v0yd8d,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68596,https://www.googleapis.com/freebase/v1/image/m/0v12n_z,https://www.freebase.com/m/0v12n_z,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68597,https://www.googleapis.com/freebase/v1/image/m/0t4_kw_,https://www.freebase.com/m/0t4_kw_,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68598,https://www.googleapis.com/freebase/v1/image/m/0sxh1_s,https://www.freebase.com/m/0sxh1_s#,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68599,https://www.googleapis.com/freebase/v1/image/m/0w468yg,https://www.freebase.com/m/0w468yg#,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68600,https://www.googleapis.com/freebase/v1/image/m/015wn4,https://www.freebase.com/m/015wn4,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/award/award_winner|||http://www.freebase.com/book/author|||http://www.freebase.com/base/berlin/topic|||http://www.freebase.com/influence/influence_node|||http://www.freebase.com/base/nobelprizes/nobel_prize_winner|||http://www.freebase.com/base/nobelprizes/topic|||http://www.freebase.com/base/ovguide/topic|||http://www.freebase.com/award/award_nominee|||http://www.freebase.com/music/lyricist
68602,https://www.googleapis.com/freebase/v1/image/m/0v0yqb0,https://www.freebase.com/m/0v0yqb0,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68603,https://www.googleapis.com/freebase/v1/image/m/04yfk7s,https://www.freebase.com/m/04yfk7s,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person
68604,https://www.googleapis.com/freebase/v1/image/m/0v12vvb,https://www.freebase.com/m/0v12vvb,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68605,https://www.googleapis.com/freebase/v1/image/m/02m2ky,https://www.freebase.com/m/02m2ky,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/book/author|||http://www.freebase.com/user/alust/default_domain/processed_with_review_queue
68606,https://www.googleapis.com/freebase/v1/image/m/0w4786f,https://www.freebase.com/m/0w4786f,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68607,https://www.googleapis.com/freebase/v1/image/m/0w478pc,https://www.freebase.com/m/0w478pc,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic
68608,https://www.googleapis.com/freebase/v1/image/m/0w46cjl,https://www.freebase.com/m/0w46cjl#,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68609,https://www.googleapis.com/freebase/v1/image/m/0w46dnd,https://www.freebase.com/m/0w46dnd,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68610,https://www.googleapis.com/freebase/v1/image/m/0w47933,https://www.freebase.com/m/0w47933,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68611,https://www.googleapis.com/freebase/v1/image/m/0v1fzh7,https://www.freebase.com/m/0v1fzh7,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68612,https://www.googleapis.com/freebase/v1/image/m/0w46f2j,https://www.freebase.com/m/0w46f2j,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68613,https://www.googleapis.com/freebase/v1/image/m/0v0z71b,https://www.freebase.com/m/0v0z71b,http://www.freebase.com/people/person|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/deceased_person
68614,https://www.googleapis.com/freebase/v1/image/m/0c4v9s0,https://www.freebase.com/m/0c4v9s0,http://www.freebase.com/book/author|||http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person
68615,https://www.googleapis.com/freebase/v1/image/m/01306t,https://www.freebase.com/m/01306t,http://www.freebase.com/common/topic|||http://www.freebase.com/people/person|||http://www.freebase.com/people/deceased_person|||http://www.freebase.com/user/agroschim/default_domain/notable_author_of_a_lit_movement|||http://www.freebase.com/book/author|||http://www.freebase.com/user/alust/default_domain/processed_with_review_queue
